age,gender,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,device_Desktop,device_Mobile,device_Tablet
46.0,1,26.31,4.0,7.0,3.0,0.0,0.0,0.0,35.34,85.54,1.0,1,0,0
23.0,0,2.43,13.0,1.0,9.0,0.0,1.0,1.0,3.42,78.12,1.0,1,0,0
34.0,0,5.67,15.0,2.0,4.0,1.0,1.0,1.0,5.47,72.23,1.0,0,1,0
43.0,1,8.98,12.0,7.0,7.0,1.0,0.0,0.0,12.98,6.63,1.0,1,0,0
38.0,1,18.25,3.0,2.0,9.0,0.0,0.0,1.0,14.6,9.74,1.0,0,1,0
25.0,0,11.47,8.0,12.0,8.0,1.0,1.0,1.0,8.72,46.48,1.0,0,1,0
38.0,0,25.48,1.0,14.0,0.0,0.0,1.0,1.0,15.47,55.58,1.0,0,0,1
28.0,1,21.78,18.0,14.0,8.0,0.0,1.0,0.0,16.24,72.34,1.0,0,0,1
55.0,1,3.91,13.0,10.0,4.0,1.0,1.0,0.0,4.98,35.59,1.0,0,1,0
25.0,1,19.11,7.0,1.0,3.0,1.0,1.0,0.0,17.27,2.29,1.0,0,1,0
59.0,0,4.28,13.0,5.0,9.0,0.0,1.0,1.0,2.77,3.61,1.0,0,1,0
41.0,1,8.4,17.0,1.0,4.0,0.0,0.0,1.0,5.1,85.48,1.0,0,1,0
52.0,1,6.16,13.0,13.0,8.0,0.0,1.0,1.0,6.1,12.86,1.0,0,1,0
31.0,1,6.02,13.0,1.0,7.0,0.0,0.0,0.0,6.26,93.69,1.0,0,1,0
31.0,1,18.88,11.0,14.0,9.0,1.0,0.0,0.0,24.44,33.26,1.0,0,0,1
27.0,1,17.34,14.0,10.0,4.0,1.0,1.0,1.0,21.06,58.37,1.0,1,0,0
29.0,0,6.1,10.0,1.0,9.0,1.0,0.0,0.0,4.07,16.86,1.0,0,1,0
55.0,0,29.72,8.0,3.0,4.0,1.0,0.0,1.0,23.09,45.4,1.0,0,1,0
51.0,1,13.23,6.0,13.0,0.0,0.0,0.0,0.0,15.79,87.58,1.0,0,1,0
58.0,1,3.82,19.0,6.0,8.0,0.0,0.0,1.0,2.6,98.41,1.0,0,1,0
27.0,0,4.5,19.0,14.0,2.0,1.0,0.0,0.0,5.86,76.65,1.0,0,1,0
34.0,1,17.93,12.0,5.0,0.0,0.0,1.0,1.0,20.75,76.46,1.0,1,0,0
34.0,0,29.39,10.0,4.0,4.0,0.0,1.0,0.0,30.46,88.53,1.0,0,1,0
20.0,1,17.59,18.0,3.0,9.0,1.0,0.0,1.0,20.13,24.49,1.0,1,0,0
48.0,0,28.52,18.0,1.0,2.0,0.0,0.0,0.0,17.1,73.63,1.0,1,0,0
18.0,0,13.88,3.0,10.0,5.0,0.0,1.0,1.0,14.55,55.83,1.0,0,1,0
29.0,1,13.64,9.0,7.0,6.0,0.0,1.0,1.0,12.98,26.17,1.0,0,1,0
56.0,0,15.5,6.0,12.0,3.0,1.0,1.0,1.0,15.7,5.55,1.0,1,0,0
21.0,1,21.23,1.0,11.0,3.0,0.0,1.0,0.0,17.78,20.08,1.0,0,0,1
59.0,0,11.66,10.0,1.0,1.0,1.0,0.0,0.0,11.29,65.02,1.0,1,0,0
30.0,1,26.05,8.0,14.0,1.0,1.0,0.0,0.0,36.03,56.98,1.0,0,1,0
51.0,1,1.85,17.0,14.0,6.0,0.0,1.0,1.0,1.56,6.93,1.0,0,1,0
59.0,1,13.75,3.0,10.0,4.0,1.0,0.0,1.0,7.49,56.23,1.0,0,1,0
38.0,0,15.82,3.0,7.0,4.0,1.0,0.0,0.0,11.97,39.06,1.0,0,0,1
39.0,1,18.6,3.0,9.0,1.0,0.0,1.0,1.0,17.75,1.49,1.0,1,0,0
21.0,1,9.01,7.0,13.0,6.0,1.0,1.0,0.0,9.31,90.95,1.0,1,0,0
35.0,1,13.4,11.0,3.0,1.0,0.0,0.0,1.0,12.42,25.84,1.0,0,1,0
22.0,0,15.05,18.0,11.0,4.0,1.0,1.0,1.0,19.97,55.34,1.0,1,0,0
36.0,1,20.92,5.0,4.0,4.0,1.0,0.0,0.0,29.61,58.91,1.0,0,1,0
19.0,0,23.43,2.0,14.0,2.0,0.0,1.0,1.0,23.12,49.88,1.0,0,1,0
29.0,0,22.4,14.0,10.0,1.0,1.0,0.0,1.0,12.9,23.96,1.0,0,1,0
34.0,0,10.91,1.0,0.0,2.0,0.0,1.0,1.0,10.05,40.74,1.0,0,0,1
27.0,1,29.98,4.0,1.0,4.0,0.0,0.0,1.0,20.42,29.03,1.0,1,0,0
51.0,1,25.61,14.0,10.0,5.0,1.0,1.0,1.0,20.07,43.36,1.0,0,1,0
23.0,0,8.54,15.0,7.0,3.0,0.0,1.0,1.0,11.38,8.27,1.0,1,0,0
25.0,1,6.66,17.0,0.0,6.0,0.0,0.0,1.0,6.9,16.59,1.0,0,1,0
28.0,1,10.11,3.0,2.0,1.0,1.0,1.0,0.0,13.43,13.75,1.0,0,1,0
29.0,0,14.12,4.0,1.0,5.0,1.0,0.0,0.0,20.98,59.5,1.0,0,1,0
26.0,0,25.67,18.0,9.0,8.0,0.0,1.0,1.0,26.83,65.59,1.0,0,1,0
19.0,1,23.57,1.0,4.0,9.0,0.0,0.0,1.0,33.29,91.4,1.0,0,1,0
25.0,0,25.69,5.0,11.0,5.0,0.0,1.0,1.0,30.4,26.22,1.0,0,1,0
28.0,1,8.89,18.0,3.0,3.0,0.0,1.0,1.0,5.35,39.35,1.0,1,0,0
53.0,0,18.21,13.0,3.0,8.0,0.0,0.0,0.0,16.71,62.24,1.0,0,1,0
27.0,1,9.21,14.0,12.0,5.0,0.0,0.0,1.0,10.67,97.18,1.0,1,0,0
38.0,1,4.16,3.0,7.0,3.0,1.0,0.0,0.0,5.01,39.15,1.0,0,1,0
37.0,0,20.84,6.0,10.0,0.0,0.0,1.0,0.0,28.36,28.96,1.0,1,0,0
25.0,1,5.15,11.0,3.0,8.0,0.0,0.0,1.0,5.86,38.78,1.0,1,0,0
53.0,1,20.36,9.0,3.0,9.0,1.0,1.0,0.0,12.01,30.93,1.0,1,0,0
46.0,0,19.79,19.0,5.0,2.0,0.0,0.0,1.0,12.71,8.51,1.0,0,1,0
59.0,1,24.5,7.0,1.0,5.0,1.0,0.0,0.0,20.29,34.6,1.0,1,0,0
29.0,1,5.05,10.0,12.0,0.0,1.0,1.0,0.0,4.01,58.53,1.0,0,1,0
31.0,1,23.72,7.0,12.0,5.0,0.0,1.0,1.0,17.12,18.28,1.0,1,0,0
38.0,0,29.98,5.0,14.0,2.0,0.0,0.0,0.0,33.5,83.37,1.0,0,1,0
39.0,0,25.68,4.0,3.0,2.0,0.0,0.0,0.0,23.87,73.54,1.0,0,1,0
38.0,0,22.8,17.0,13.0,6.0,1.0,1.0,1.0,27.02,55.86,1.0,0,1,0
47.0,0,15.74,5.0,6.0,8.0,1.0,1.0,0.0,17.92,73.75,1.0,1,0,0
56.0,0,13.23,17.0,6.0,5.0,1.0,0.0,0.0,10.24,31.67,1.0,0,1,0
37.0,1,22.18,17.0,0.0,0.0,0.0,1.0,1.0,23.3,20.01,1.0,0,0,1
41.0,1,22.0,17.0,9.0,8.0,1.0,1.0,0.0,13.13,84.23,1.0,0,0,1
40.0,1,19.31,1.0,7.0,4.0,1.0,0.0,1.0,28.75,81.88,1.0,1,0,0
24.0,0,24.09,2.0,8.0,1.0,0.0,1.0,1.0,27.84,73.6,1.0,0,1,0
26.0,1,14.01,19.0,6.0,2.0,1.0,0.0,1.0,8.72,25.63,1.0,1,0,0
18.0,0,4.52,9.0,10.0,4.0,1.0,1.0,0.0,5.07,34.37,1.0,0,1,0
43.0,1,17.21,15.0,5.0,1.0,1.0,0.0,1.0,9.89,49.5,1.0,0,1,0
55.0,0,8.69,19.0,13.0,2.0,1.0,1.0,0.0,8.74,18.42,1.0,0,0,1
55.0,1,12.15,5.0,1.0,7.0,0.0,0.0,0.0,9.61,76.0,1.0,0,0,1
39.0,1,1.51,13.0,5.0,5.0,1.0,1.0,0.0,1.81,18.47,1.0,0,0,1
27.0,0,12.1,4.0,4.0,1.0,1.0,1.0,1.0,11.94,22.18,1.0,0,1,0
23.0,1,24.46,13.0,8.0,1.0,0.0,0.0,1.0,31.45,4.82,1.0,0,1,0
34.0,1,16.74,6.0,11.0,0.0,1.0,1.0,0.0,12.22,66.33,1.0,0,1,0
55.0,0,1.28,12.0,0.0,6.0,0.0,0.0,1.0,1.48,92.9,1.0,0,1,0
41.0,1,14.63,9.0,4.0,5.0,0.0,1.0,1.0,17.38,48.38,1.0,0,1,0
27.0,1,9.45,15.0,2.0,5.0,1.0,1.0,0.0,9.24,89.78,1.0,0,1,0
25.0,1,14.85,15.0,8.0,4.0,1.0,0.0,1.0,20.17,84.1,1.0,1,0,0
38.0,0,12.74,17.0,11.0,2.0,1.0,1.0,1.0,8.24,79.47,1.0,1,0,0
23.0,0,28.03,5.0,0.0,7.0,0.0,0.0,0.0,35.27,16.76,1.0,1,0,0
38.0,0,2.19,5.0,5.0,2.0,1.0,0.0,0.0,1.38,37.73,1.0,1,0,0
56.0,0,20.82,5.0,2.0,4.0,1.0,0.0,0.0,13.68,66.38,1.0,0,1,0
41.0,1,25.68,14.0,0.0,7.0,0.0,0.0,1.0,18.01,34.44,1.0,0,1,0
50.0,0,28.82,2.0,10.0,2.0,1.0,1.0,1.0,33.46,71.09,1.0,1,0,0
35.0,0,6.15,9.0,14.0,4.0,0.0,1.0,0.0,7.0,28.73,1.0,0,1,0
45.0,1,16.41,14.0,2.0,5.0,0.0,1.0,1.0,15.52,39.26,1.0,0,1,0
49.0,1,2.26,15.0,14.0,0.0,0.0,1.0,1.0,1.84,73.15,1.0,0,1,0
29.0,1,15.48,4.0,1.0,1.0,1.0,0.0,1.0,17.23,11.79,1.0,0,1,0
59.0,1,4.64,6.0,9.0,6.0,0.0,0.0,1.0,2.99,78.68,1.0,1,0,0
44.0,1,25.3,14.0,11.0,8.0,1.0,1.0,1.0,28.56,71.26,1.0,1,0,0
27.0,0,4.3,5.0,11.0,9.0,1.0,0.0,1.0,2.2,44.96,1.0,0,0,1
59.0,1,15.89,11.0,11.0,3.0,1.0,0.0,0.0,10.24,43.75,1.0,0,1,0
49.0,0,16.11,14.0,7.0,4.0,0.0,1.0,0.0,19.46,90.67,1.0,0,1,0
59.0,1,29.18,7.0,2.0,3.0,0.0,0.0,0.0,40.09,71.63,1.0,1,0,0
43.0,0,19.99,14.0,10.0,2.0,0.0,0.0,1.0,11.51,62.02,1.0,0,1,0
42.0,1,9.35,13.0,6.0,9.0,0.0,1.0,1.0,10.65,86.42,1.0,0,1,0
28.0,0,7.98,18.0,9.0,1.0,1.0,0.0,0.0,4.48,33.16,1.0,0,0,1
40.0,0,4.72,2.0,5.0,2.0,1.0,0.0,1.0,6.51,28.67,1.0,1,0,0
51.0,0,22.94,9.0,14.0,1.0,0.0,0.0,1.0,20.45,20.98,1.0,0,0,1
57.0,0,21.03,11.0,6.0,7.0,0.0,1.0,1.0,26.1,52.02,1.0,0,1,0
40.0,0,18.69,11.0,10.0,0.0,0.0,0.0,1.0,14.3,98.81,1.0,0,1,0
46.0,0,2.18,6.0,6.0,4.0,1.0,1.0,0.0,2.97,92.85,1.0,1,0,0
48.0,0,23.12,1.0,9.0,0.0,1.0,0.0,1.0,21.48,45.53,1.0,0,1,0
24.0,0,19.61,5.0,0.0,4.0,0.0,0.0,1.0,13.9,11.13,1.0,1,0,0
57.0,0,28.95,14.0,3.0,2.0,1.0,1.0,1.0,31.05,87.46,1.0,0,1,0
50.0,0,18.03,16.0,3.0,8.0,0.0,1.0,1.0,14.21,92.26,1.0,1,0,0
38.0,1,9.81,9.0,4.0,0.0,0.0,0.0,1.0,7.72,17.14,1.0,1,0,0
19.0,0,12.06,10.0,13.0,9.0,0.0,1.0,0.0,7.41,88.35,1.0,0,1,0
35.0,0,6.1,8.0,9.0,0.0,0.0,1.0,1.0,4.35,44.63,1.0,0,1,0
50.0,1,15.74,8.0,4.0,5.0,1.0,1.0,0.0,28.5,1.17,1.0,1,0,0
54.0,0,15.74,16.0,7.0,2.0,0.0,0.0,0.0,22.03,94.31,1.0,1,0,0
51.0,0,6.82,18.0,3.0,6.0,0.0,0.0,1.0,5.83,4.28,1.0,0,1,0
37.0,1,5.6,8.0,12.0,9.0,1.0,0.0,1.0,8.0,3.46,1.0,1,0,0
52.0,1,3.23,9.0,0.0,4.0,0.0,0.0,1.0,14.3,96.35,1.0,0,1,0
35.0,0,27.45,5.0,14.0,1.0,0.0,1.0,0.0,14.3,21.46,1.0,0,1,0
41.0,1,7.76,2.0,4.0,6.0,1.0,1.0,1.0,14.3,55.56,1.0,0,1,0
25.0,0,10.98,14.0,0.0,6.0,1.0,0.0,0.0,7.51,94.27,1.0,0,0,1
47.0,0,9.13,18.0,11.0,2.0,1.0,1.0,0.0,10.73,94.0,1.0,0,1,0
27.0,0,13.0,13.0,2.0,5.0,1.0,1.0,1.0,13.82,17.41,1.0,0,1,0
40.0,1,21.71,12.0,14.0,4.0,0.0,1.0,1.0,32.15,51.35,1.0,1,0,0
28.0,0,26.25,15.0,7.0,0.0,0.0,1.0,1.0,13.48,0.7,1.0,0,1,0
19.0,0,6.3,15.0,9.0,0.0,0.0,0.0,1.0,8.67,9.04,1.0,0,1,0
43.0,1,20.91,1.0,14.0,1.0,0.0,1.0,0.0,10.75,94.81,1.0,0,1,0
53.0,0,11.22,7.0,4.0,6.0,1.0,1.0,0.0,10.38,41.52,1.0,1,0,0
50.0,0,29.44,13.0,6.0,2.0,1.0,1.0,0.0,41.7,15.02,1.0,0,1,0
30.0,0,9.67,18.0,13.0,8.0,0.0,1.0,0.0,11.2,63.14,1.0,1,0,0
57.0,0,1.21,1.0,0.0,2.0,1.0,0.0,0.0,1.31,17.33,1.0,1,0,0
42.0,0,15.95,11.0,5.0,9.0,1.0,0.0,1.0,12.98,98.01,1.0,1,0,0
21.0,0,5.37,13.0,11.0,3.0,0.0,0.0,0.0,7.87,67.08,1.0,1,0,0
59.0,1,2.29,9.0,13.0,7.0,0.0,0.0,1.0,1.53,36.87,1.0,0,1,0
36.0,0,21.25,16.0,7.0,3.0,1.0,0.0,0.0,16.36,38.12,1.0,0,1,0
35.0,0,22.24,11.0,5.0,6.0,1.0,1.0,0.0,21.19,91.69,1.0,1,0,0
54.0,1,14.36,3.0,3.0,5.0,1.0,1.0,0.0,8.99,89.5,1.0,0,0,1
47.0,0,20.63,17.0,10.0,5.0,0.0,1.0,1.0,19.05,49.5,1.0,0,1,0
36.0,0,16.61,2.0,7.0,7.0,0.0,0.0,0.0,8.96,45.36,1.0,0,1,0
40.0,1,19.26,9.0,14.0,3.0,1.0,0.0,0.0,27.43,85.07,1.0,0,1,0
33.0,1,18.3,9.0,7.0,5.0,1.0,1.0,0.0,15.05,48.48,1.0,0,1,0
18.0,1,20.31,16.0,13.0,9.0,0.0,0.0,0.0,23.03,63.3,1.0,0,1,0
29.0,1,6.79,1.0,13.0,1.0,1.0,1.0,0.0,9.31,50.74,1.0,0,1,0
41.0,1,8.79,17.0,5.0,8.0,1.0,1.0,1.0,11.59,60.82,1.0,0,1,0
51.0,1,13.76,10.0,7.0,8.0,1.0,0.0,0.0,18.9,50.95,1.0,0,1,0
25.0,1,13.94,5.0,11.0,9.0,1.0,1.0,0.0,17.01,15.48,1.0,0,1,0
35.0,0,23.46,8.0,5.0,9.0,0.0,1.0,0.0,16.28,10.84,1.0,1,0,0
22.0,0,11.65,13.0,14.0,5.0,0.0,1.0,0.0,10.1,94.11,1.0,1,0,0
43.0,0,5.71,5.0,3.0,5.0,1.0,0.0,1.0,5.78,50.97,1.0,0,0,1
47.0,1,8.29,4.0,10.0,9.0,0.0,0.0,0.0,6.94,94.19,1.0,0,1,0
30.0,0,7.23,8.0,11.0,6.0,0.0,0.0,0.0,10.52,68.58,1.0,0,1,0
36.0,1,22.22,7.0,7.0,3.0,1.0,1.0,1.0,29.04,8.9,1.0,0,0,1
46.0,0,14.64,5.0,14.0,6.0,0.0,0.0,0.0,19.02,20.16,1.0,1,0,0
20.0,0,21.55,10.0,8.0,9.0,1.0,1.0,0.0,18.56,76.77,1.0,0,1,0
43.0,0,13.07,17.0,7.0,0.0,1.0,1.0,1.0,16.4,17.78,1.0,0,1,0
57.0,0,26.8,6.0,14.0,6.0,0.0,0.0,1.0,29.86,0.77,1.0,0,1,0
29.0,1,29.52,10.0,13.0,0.0,1.0,0.0,1.0,25.84,11.18,1.0,0,1,0
19.0,1,20.43,16.0,6.0,7.0,0.0,1.0,1.0,16.51,47.67,1.0,0,1,0
28.0,0,26.05,10.0,4.0,9.0,1.0,0.0,1.0,33.57,16.33,1.0,0,0,1
45.0,1,15.73,4.0,12.0,5.0,1.0,0.0,0.0,17.25,4.5,1.0,0,1,0
35.0,1,28.1,2.0,6.0,0.0,1.0,1.0,0.0,15.09,74.36,1.0,1,0,0
30.0,0,25.12,1.0,0.0,0.0,0.0,0.0,0.0,13.11,97.21,1.0,1,0,0
54.0,1,29.76,3.0,7.0,3.0,1.0,1.0,0.0,39.94,97.85,1.0,1,0,0
39.0,1,19.07,13.0,4.0,6.0,0.0,0.0,0.0,11.25,90.0,1.0,1,0,0
29.0,1,23.6,12.0,6.0,4.0,1.0,0.0,1.0,24.06,1.92,1.0,0,0,1
19.0,1,16.74,1.0,6.0,4.0,1.0,1.0,0.0,18.56,24.01,1.0,0,1,0
54.0,0,8.51,10.0,7.0,7.0,1.0,1.0,0.0,12.05,13.77,1.0,0,0,1
24.0,0,11.29,6.0,6.0,1.0,1.0,1.0,1.0,11.45,64.02,1.0,1,0,0
43.0,1,26.93,9.0,5.0,3.0,1.0,1.0,0.0,18.69,84.96,1.0,0,1,0
43.0,0,2.62,1.0,11.0,3.0,0.0,0.0,1.0,1.99,57.19,1.0,1,0,0
41.0,0,18.15,12.0,5.0,7.0,1.0,0.0,0.0,14.3,34.67,1.0,1,0,0
29.0,0,11.8,5.0,4.0,5.0,1.0,0.0,0.0,8.52,91.19,1.0,0,0,1
33.0,1,12.21,1.0,4.0,9.0,0.0,1.0,1.0,16.06,50.52,1.0,0,1,0
40.0,1,26.65,2.0,3.0,8.0,1.0,0.0,1.0,33.5,17.47,1.0,0,1,0
57.0,0,25.76,14.0,6.0,9.0,0.0,1.0,1.0,14.99,53.34,1.0,0,1,0
26.0,0,18.37,2.0,12.0,8.0,0.0,1.0,0.0,18.0,1.81,1.0,0,1,0
49.0,1,8.91,5.0,11.0,3.0,0.0,1.0,0.0,7.14,3.85,1.0,0,1,0
32.0,0,14.79,10.0,10.0,9.0,0.0,0.0,1.0,17.01,62.76,1.0,0,1,0
54.0,1,12.84,6.0,13.0,6.0,0.0,0.0,1.0,18.76,72.33,1.0,1,0,0
30.0,0,11.25,5.0,2.0,2.0,0.0,1.0,1.0,12.72,13.83,1.0,0,1,0
22.0,1,3.98,2.0,4.0,5.0,0.0,1.0,0.0,4.96,53.34,1.0,0,1,0
28.0,1,16.75,9.0,14.0,0.0,0.0,1.0,0.0,15.04,77.26,1.0,0,1,0
27.0,1,9.75,10.0,2.0,4.0,0.0,0.0,1.0,5.19,88.23,1.0,0,1,0
30.0,1,20.16,8.0,7.0,5.0,0.0,1.0,0.0,18.51,47.4,1.0,0,1,0
58.0,0,10.26,6.0,14.0,4.0,0.0,1.0,0.0,10.37,12.22,1.0,0,1,0
32.0,1,13.5,5.0,4.0,6.0,0.0,1.0,1.0,13.4,6.92,1.0,0,1,0
59.0,0,2.52,18.0,14.0,3.0,1.0,0.0,0.0,1.85,85.66,1.0,0,1,0
24.0,1,29.78,18.0,10.0,4.0,1.0,0.0,1.0,29.04,7.76,1.0,0,1,0
57.0,1,15.72,2.0,12.0,5.0,1.0,1.0,1.0,19.15,81.78,1.0,0,1,0
45.0,0,1.7,12.0,9.0,8.0,0.0,1.0,1.0,1.38,43.69,1.0,0,1,0
49.0,0,16.7,8.0,5.0,1.0,0.0,1.0,1.0,18.94,43.64,1.0,0,1,0
52.0,0,26.24,4.0,0.0,0.0,1.0,0.0,1.0,17.14,51.86,1.0,0,1,0
32.0,1,23.4,4.0,13.0,3.0,0.0,0.0,0.0,18.21,13.58,1.0,1,0,0
53.0,1,21.33,9.0,10.0,5.0,0.0,1.0,0.0,29.52,74.25,1.0,1,0,0
38.0,0,5.04,9.0,3.0,9.0,1.0,0.0,1.0,5.68,30.0,1.0,0,1,0
23.0,1,20.07,12.0,8.0,7.0,0.0,1.0,1.0,11.76,59.78,1.0,0,1,0
18.0,0,23.22,14.0,14.0,3.0,1.0,0.0,0.0,17.75,0.53,1.0,1,0,0
21.0,1,17.6,3.0,14.0,0.0,1.0,1.0,1.0,26.29,28.15,1.0,0,1,0
28.0,1,26.89,6.0,4.0,8.0,0.0,0.0,1.0,20.71,4.05,1.0,1,0,0
43.0,1,9.03,15.0,14.0,2.0,0.0,1.0,1.0,9.76,31.36,1.0,0,0,1
54.0,0,8.02,19.0,0.0,5.0,0.0,1.0,1.0,8.42,12.62,1.0,1,0,0
40.0,1,26.22,4.0,14.0,9.0,1.0,1.0,0.0,23.66,7.0,1.0,1,0,0
46.0,0,19.14,1.0,3.0,7.0,0.0,0.0,1.0,10.22,84.8,1.0,1,0,0
38.0,0,1.04,9.0,11.0,4.0,0.0,1.0,1.0,0.82,36.49,1.0,1,0,0
44.0,1,11.24,16.0,5.0,6.0,0.0,1.0,1.0,16.34,82.53,1.0,1,0,0
56.0,0,25.88,9.0,6.0,9.0,1.0,1.0,1.0,13.44,89.27,1.0,1,0,0
57.0,0,1.79,12.0,6.0,8.0,0.0,1.0,1.0,2.18,50.61,1.0,1,0,0
30.0,1,1.09,14.0,7.0,0.0,0.0,0.0,1.0,1.52,56.78,1.0,0,1,0
40.0,0,9.16,15.0,4.0,7.0,1.0,0.0,1.0,11.56,64.66,1.0,0,1,0
33.0,0,27.51,16.0,5.0,1.0,0.0,1.0,0.0,22.65,64.47,1.0,1,0,0
47.0,1,27.14,8.0,10.0,0.0,0.0,0.0,1.0,27.7,53.02,1.0,0,1,0
21.0,1,16.04,10.0,10.0,3.0,1.0,1.0,1.0,21.94,59.43,1.0,1,0,0
57.0,1,17.04,14.0,1.0,5.0,0.0,0.0,0.0,25.14,44.11,1.0,0,0,1
33.0,0,10.63,17.0,13.0,7.0,0.0,1.0,1.0,6.35,91.61,1.0,1,0,0
48.0,0,8.07,3.0,11.0,0.0,0.0,1.0,1.0,5.04,72.13,1.0,0,0,1
59.0,1,24.64,4.0,9.0,0.0,1.0,1.0,1.0,35.87,31.49,1.0,1,0,0
42.0,0,4.08,16.0,11.0,9.0,1.0,1.0,0.0,5.6,33.5,1.0,0,1,0
29.0,1,15.13,14.0,1.0,1.0,1.0,1.0,0.0,10.76,45.52,1.0,1,0,0
43.0,1,19.4,14.0,13.0,8.0,1.0,1.0,1.0,28.52,3.17,1.0,0,1,0
54.0,1,4.01,16.0,2.0,3.0,0.0,0.0,1.0,2.84,99.14,1.0,0,1,0
50.0,0,16.07,8.0,7.0,6.0,1.0,0.0,0.0,9.46,46.78,1.0,0,1,0
45.0,0,17.75,18.0,5.0,2.0,0.0,0.0,1.0,20.98,77.51,1.0,0,1,0
26.0,1,22.53,7.0,5.0,0.0,0.0,1.0,1.0,23.43,15.82,1.0,0,1,0
29.0,1,7.81,3.0,2.0,0.0,0.0,0.0,1.0,5.78,60.92,1.0,0,1,0
22.0,0,9.51,6.0,0.0,8.0,0.0,1.0,0.0,13.58,38.17,1.0,1,0,0
45.0,1,17.52,16.0,2.0,3.0,1.0,1.0,0.0,15.84,88.99,1.0,1,0,0
52.0,0,29.51,4.0,3.0,2.0,0.0,1.0,1.0,26.64,93.25,1.0,0,1,0
22.0,1,7.31,19.0,8.0,4.0,1.0,0.0,1.0,8.27,62.48,1.0,0,1,0
51.0,1,29.59,2.0,9.0,0.0,1.0,1.0,0.0,21.62,49.5,1.0,1,0,0
51.0,0,21.72,4.0,7.0,2.0,1.0,0.0,1.0,23.61,46.66,1.0,1,0,0
30.0,0,24.96,2.0,12.0,3.0,0.0,1.0,1.0,21.57,1.69,1.0,0,0,1
56.0,0,3.6,7.0,3.0,5.0,1.0,0.0,0.0,4.3,51.8,1.0,0,1,0
59.0,0,9.71,15.0,6.0,8.0,0.0,1.0,0.0,7.26,50.14,1.0,1,0,0
31.0,0,2.67,17.0,12.0,2.0,0.0,0.0,1.0,1.83,41.73,1.0,0,1,0
28.0,1,11.77,14.0,12.0,3.0,1.0,0.0,1.0,8.83,33.7,1.0,1,0,0
59.0,1,29.46,11.0,8.0,4.0,0.0,0.0,1.0,42.3,57.9,1.0,0,1,0
55.0,1,4.05,17.0,1.0,5.0,1.0,0.0,1.0,5.46,17.68,1.0,0,1,0
21.0,0,17.31,5.0,2.0,8.0,0.0,0.0,0.0,23.0,2.63,1.0,0,1,0
50.0,1,1.18,14.0,0.0,2.0,0.0,0.0,1.0,1.51,78.67,1.0,0,1,0
24.0,1,21.67,17.0,7.0,2.0,0.0,1.0,1.0,24.64,78.56,1.0,0,1,0
58.0,0,6.72,2.0,1.0,6.0,0.0,0.0,1.0,4.02,57.94,1.0,1,0,0
25.0,1,4.76,7.0,6.0,8.0,1.0,1.0,1.0,3.93,83.01,1.0,1,0,0
54.0,1,10.77,4.0,6.0,0.0,1.0,0.0,0.0,11.44,51.29,1.0,0,1,0
27.0,0,23.36,8.0,10.0,0.0,1.0,1.0,1.0,14.15,0.65,1.0,0,1,0
32.0,1,4.09,1.0,2.0,1.0,0.0,0.0,1.0,2.17,14.83,1.0,0,1,0
55.0,1,7.67,10.0,1.0,5.0,0.0,1.0,0.0,4.55,45.96,1.0,0,0,1
32.0,0,1.25,1.0,2.0,2.0,0.0,1.0,0.0,0.76,86.23,0.0,0,1,0
22.0,1,29.08,1.0,11.0,7.0,1.0,1.0,1.0,17.73,22.56,1.0,0,1,0
46.0,1,18.17,4.0,7.0,4.0,1.0,0.0,0.0,12.54,3.4,1.0,0,1,0
36.0,1,21.88,17.0,11.0,2.0,1.0,0.0,0.0,21.86,41.25,1.0,1,0,0
27.0,0,19.89,5.0,8.0,7.0,1.0,0.0,0.0,15.62,6.67,1.0,0,1,0
29.0,1,5.19,14.0,10.0,7.0,1.0,1.0,0.0,14.3,55.04,1.0,0,1,0
21.0,1,18.25,6.0,7.0,1.0,0.0,0.0,1.0,25.11,5.56,1.0,1,0,0
48.0,1,4.81,7.0,10.0,4.0,1.0,1.0,0.0,6.83,1.66,1.0,1,0,0
35.0,1,12.64,8.0,1.0,2.0,0.0,0.0,0.0,12.28,94.32,1.0,1,0,0
33.0,1,17.5,18.0,11.0,6.0,1.0,1.0,1.0,22.3,66.53,1.0,0,1,0
57.0,1,17.21,4.0,12.0,1.0,0.0,0.0,0.0,18.78,11.95,1.0,0,1,0
53.0,1,4.45,3.0,8.0,8.0,0.0,0.0,1.0,2.87,55.62,1.0,0,0,1
42.0,0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,2.27,25.84,1.0,1,0,0
40.0,0,24.15,16.0,11.0,1.0,0.0,1.0,1.0,32.29,76.11,1.0,0,1,0
29.0,1,22.05,13.0,1.0,5.0,0.0,1.0,0.0,18.7,81.42,1.0,0,1,0
51.0,0,3.37,11.0,8.0,2.0,0.0,0.0,1.0,4.2,50.76,1.0,0,1,0
53.0,0,4.7,11.0,4.0,2.0,0.0,0.0,0.0,5.99,40.95,1.0,0,1,0
54.0,1,26.88,5.0,14.0,9.0,0.0,1.0,1.0,30.74,31.72,1.0,1,0,0
20.0,0,23.3,1.0,5.0,1.0,0.0,1.0,1.0,32.23,3.28,1.0,0,0,1
